time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-08T20:24:29.178Z,44.5345,-115.1538,10,4.4,mwr,,56,0.468,0.67,us,us7000bjzi,2020-11-17T19:44:56.040Z,"39 km NNW of Stanley, Idaho",earthquake,6.6,1.9,0.051,37,reviewed,us,us
2020-09-08T20:23:48.681Z,44.5247,-115.1794,10,4,mwr,,53,0.451,1.35,us,us7000bjyq,2020-11-17T19:44:56.040Z,"39 km NNW of Stanley, Idaho",earthquake,2.4,2,,33,reviewed,us,slm
2020-09-08T12:24:13.418Z,44.375,-115.1732,15.53,3.1,ml,,61,0.924,0.36,us,us7000bjpy,2020-11-17T19:44:55.040Z,"25 km NW of Stanley, Idaho",earthquake,2.8,2.2,0.045,65,reviewed,us,us
2020-09-06T11:08:14.710Z,34.745,-97.573,7,3.43,ml,100,49,0,0.22,ok,ok2020rnuh,2020-11-17T19:44:45.040Z,"7 km SSE of Erin Springs, Oklahoma",earthquake,,0.5,0.31,38,reviewed,ok,ok
2020-09-03T16:25:43.939Z,47.4929,-92.5701,0,3.2,ml,,77,0.855,0.56,us,us7000bh98,2020-11-17T19:44:28.040Z,"3 km N of Leonidas, Minnesota",mining explosion,4.4,2,0.105,12,reviewed,us,us
2020-09-03T02:11:46.252Z,44.4638,-115.2238,12.58,3,ml,,82,0.382,0.81,us,us7000bgzc,2020-11-17T19:44:24.040Z,"35 km NW of Stanley, Idaho",earthquake,1.6,8.7,0.038,89,reviewed,us,us
2020-09-01T20:02:10.047Z,44.4772,-115.2,13.23,3.2,ml,,62,0.402,0.34,us,us7000bg2b,2020-11-07T18:48:45.040Z,"35 km NW of Stanley, Idaho",earthquake,2.1,9.8,0.034,114,reviewed,us,us
2020-09-01T18:59:44.436Z,43.8017,-105.5253,0,3.3,ml,,108,1.122,0.22,us,us7000bg0u,2020-11-07T18:48:27.040Z,"6 km NNW of Wright, Wyoming",mining explosion,4.9,1.8,0.057,41,reviewed,us,us
2020-08-31T15:18:24.660Z,36.36166667,-98.1515,6.69,3.5,ml,101,55,0,0.17,ok,ok2020rddo,2020-11-07T18:48:39.040Z,"3 km SE of Meno, Oklahoma",earthquake,,0.3,0.27,39,reviewed,ok,ok
2020-08-30T19:10:55.521Z,43.6131,-105.261,0,3.1,ml,,113,1.021,0.67,us,us7000bf2l,2020-11-07T18:48:27.040Z,"24 km SE of Wright, Wyoming",mining explosion,2,1.8,0.094,15,reviewed,us,us
2020-08-30T02:34:42.510Z,35.5386667,-90.4556667,8.16,3.6,mw,73,37,0.01117,0.19,nm,nm60327326,2020-11-07T18:48:35.040Z,"3 km WNW of Marked Tree, Arkansas",earthquake,0.2,0.31,,0,reviewed,nm,nm
2020-08-28T11:26:03.310Z,32.5673333,-115.6891667,15.01,3.65,ml,60,86,0.08759,0.3,ci,ci39363095,2021-02-08T05:09:52.131Z,"10km W of Progreso, B.C., MX",earthquake,0.36,0.59,0.128,119,reviewed,ci,ci
2020-08-27T17:24:32.657Z,47.5792,-92.5604,0,3,ml,,82,0.807,1.09,us,us7000bdw5,2020-11-07T18:48:27.040Z,"5 km NNE of Parkville, Minnesota",mining explosion,2.7,2,0.105,12,reviewed,us,us
2020-08-27T11:46:13.850Z,41.703,-109.918,-3.34,3.31,ml,17,56,0.06191,0.19,uu,uu60407197,2020-11-07T18:48:29.040Z,"12 km NNE of Granger, Wyoming",earthquake,0.37,1.47,0.164,22,reviewed,uu,uu
2020-08-25T20:57:50.113Z,43.6782,-105.1374,0,3.4,ml,,78,0.911,0.53,us,us7000bcxw,2020-10-31T19:06:28.040Z,"29 km ESE of Wright, Wyoming",mining explosion,5.6,1.8,0.047,59,reviewed,us,us
2020-08-25T20:03:58.182Z,43.8205,-105.3546,0,3.4,ml,,44,0.998,0.32,us,us7000bcvr,2020-10-31T19:06:28.040Z,"13 km NE of Wright, Wyoming",mining explosion,3,1.7,0.042,73,reviewed,us,us
2020-08-24T15:30:19.533Z,44.2577,-115.0266,10,3.4,mwr,,54,0.329,1.04,us,us6000bjtv,2020-10-31T19:06:23.040Z,"8 km WNW of Stanley, Idaho",earthquake,1.3,2,,19,reviewed,us,slm
2020-08-23T16:07:15.472Z,43.9872,-107.0841,10,3.2,ml,,77,1.397,1.19,us,us6000bjfg,2020-10-31T19:06:20.040Z,"24 km SSE of Meadow Lark Lake, Wyoming",earthquake,2.8,2,0.046,61,reviewed,us,us
2020-08-23T06:52:29.169Z,44.4854,-115.2189,16.04,3.3,ml,,55,0.404,0.5,us,us6000bjbv,2020-10-31T19:06:19.040Z,"37 km NW of Stanley, Idaho",earthquake,2.6,9.3,0.041,79,reviewed,us,us
2020-08-21T22:55:09.777Z,41.9125,-83.3179,9.2,3.2,mwr,,80,0.463,0.6,us,us6000bis9,2021-05-04T09:04:37.250Z,"2 km SSE of Detroit Beach, Michigan",earthquake,0.9,5.3,0.083,14,reviewed,us,us
2020-08-21T18:11:41.777Z,45.9011,-106.6535,0,3,ml,,64,0.842,0.99,us,us6000bikl,2020-10-31T19:06:14.040Z,"2 km NW of Colstrip, Montana",mining explosion,5.7,1.9,0.057,40,reviewed,us,us
2020-08-20T17:38:19.086Z,47.5373,-92.6729,0,3.1,ml,,82,0.893,0.9,us,us6000bhv0,2020-10-31T19:06:12.040Z,"3 km W of Mountain Iron, Minnesota",mining explosion,2.5,2,0.105,12,reviewed,us,us
2020-08-19T18:06:50.058Z,43.6795,-105.2718,0,3.5,ml,,76,0.996,1.4,us,us6000bh95,2020-10-31T19:06:08.040Z,"19 km ESE of Wright, Wyoming",mining explosion,3.9,1.7,0.051,50,reviewed,us,us
2020-08-19T17:14:15.709Z,47.5603,-92.5926,0,3.1,ml,,81,0.835,1.11,us,us6000bh7r,2020-10-31T19:06:08.040Z,"3 km NNW of Parkville, Minnesota",mining explosion,2.1,1.9,0.105,12,reviewed,us,us
2020-08-16T06:30:15.180Z,44.2884,-115.0482,14.1,3.2,ml,,66,0.33,0.74,us,us6000bfht,2020-10-24T20:08:55.040Z,"11 km NW of Stanley, Idaho",earthquake,1.5,10,0.033,124,reviewed,us,us
2020-08-16T02:49:46.619Z,36.15266667,-97.66833333,5.16,3.09,ml,101,27,0,0.17,ok,ok2020qauh,2020-10-24T20:08:54.040Z,"3 km W of Marshall, Oklahoma",earthquake,,0.3,0.23,37,reviewed,ok,ok
2020-08-15T01:47:34.312Z,44.265,-115.0708,10,3,ml,,67,0.304,1.03,us,us6000bf1h,2020-10-24T20:08:52.040Z,"11 km WNW of Stanley, Idaho",earthquake,2,2,0.05,52,reviewed,us,us
2020-08-14T21:11:39.665Z,43.7577,-105.2254,0,3.4,ml,,80,0.933,1.26,us,us6000bez5,2020-10-24T20:08:45.040Z,"21 km E of Wright, Wyoming",mining explosion,2,1.8,0.046,63,reviewed,us,us
2020-08-14T17:32:10.473Z,47.612,-92.5688,0,3.1,ml,,83,0.797,0.47,us,us6000bevd,2020-10-24T20:08:44.040Z,"9 km N of Parkville, Minnesota",mining explosion,3.8,2,0.105,12,reviewed,us,us
2020-08-14T09:05:09.510Z,33.2693333,-115.9936667,6.97,3.2,ml,118,23,0.01258,0.2,ci,ci39344127,2020-10-24T20:08:50.040Z,"5km SW of Salton City, CA",earthquake,0.11,0.34,0.13,144,reviewed,ci,ci
2020-08-14T08:27:17.579Z,36.35883333,-97.34966667,7.05,3.2,ml,77,35,0,0.22,ok,ok2020pxol,2020-10-24T20:08:50.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.25,32,reviewed,ok,ok
2020-08-14T06:34:07.750Z,44.3747,-115.1893,13.27,3.4,ml,,61,0.316,0.43,us,us6000bejv,2020-10-24T20:08:50.040Z,"26 km NW of Stanley, Idaho",earthquake,2.3,10.2,0.046,62,reviewed,us,us
2020-08-13T20:12:07.143Z,45.1338,-106.9388,0,3.2,ml,,97,1.633,0.89,us,us6000bebn,2020-10-24T20:08:44.040Z,"30 km NE of Ranchester, Wyoming",mining explosion,3.6,1.8,0.05,53,reviewed,us,us
2020-08-13T19:54:21.324Z,44.3726,-115.186,10,3.7,mwr,,61,0.316,0.98,us,us6000beaw,2020-10-24T20:08:50.040Z,"26 km NW of Stanley, Idaho",earthquake,2.1,2,0.052,35,reviewed,us,us
2020-08-11T17:24:20.325Z,47.5877,-92.5504,0,3.2,ml,,82,0.797,0.48,us,us6000bcs3,2020-10-21T22:04:11.040Z,"6 km NNE of Parkville, Minnesota",mining explosion,4,2,0.074,24,reviewed,us,us
2020-08-11T11:19:57.690Z,33.2271667,-115.7018333,3.16,3.55,mw,85,39,0.07965,0.26,ci,ci39340599,2020-10-21T22:04:09.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.17,0.37,,4,reviewed,ci,ci
2020-08-10T22:44:52.270Z,33.1451667,-115.64,7.65,3.33,ml,91,41,0.03815,0.26,ci,ci39339791,2020-10-21T22:04:06.040Z,"12km W of Calipatria, CA",earthquake,0.16,0.4,0.143,241,reviewed,ci,ci
2020-08-10T19:29:29.720Z,33.2653333,-115.6841667,2.87,4.03,mw,86,40,0.08923,0.25,ci,ci39339191,2020-10-21T22:04:05.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.19,0.4,,4,reviewed,ci,ci
2020-08-10T18:58:53.030Z,33.2513333,-115.6755,3.02,3.24,ml,101,37,0.08121,0.21,ci,ci39339095,2020-10-21T22:04:05.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.12,0.22,0.173,212,reviewed,ci,ci
2020-08-10T18:53:21.450Z,33.2653333,-115.6896667,4.42,3.21,ml,108,37,0.09378,0.24,ci,ci39339079,2020-10-21T22:04:05.040Z,"10km SSE of Bombay Beach, CA",earthquake,0.15,0.53,0.135,36,reviewed,ci,ci
2020-08-10T18:30:05.830Z,33.2298333,-115.6925,3.67,3.49,ml,57,41,0.07488,0.29,ci,ci37452101,2020-10-21T22:04:06.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.26,0.59,0.162,279,reviewed,ci,ci
2020-08-10T18:29:59.890Z,33.228,-115.6955,2.85,3.06,ml,89,40,0.07577,0.22,ci,ci39339015,2020-10-21T22:04:05.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.15,0.34,0.141,16,reviewed,ci,ci
2020-08-10T17:39:15.940Z,33.227,-115.6991667,3.26,3.51,mw,119,40,0.07771,0.24,ci,ci39338839,2020-10-21T22:04:05.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.12,0.31,,4,reviewed,ci,ci
2020-08-10T16:13:56.000Z,33.232,-115.6935,3.27,3.73,mw,121,39,0.07689,0.24,ci,ci39338487,2020-10-21T22:04:04.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.11,0.26,,4,reviewed,ci,ci
2020-08-10T16:03:39.160Z,33.2503333,-115.688,2.31,3.95,mw,113,36,0.0866,0.23,ci,ci39338447,2020-10-21T22:04:04.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.13,0.3,,4,reviewed,ci,ci
2020-08-10T16:00:13.640Z,33.255,-115.6846667,1.91,3.12,ml,76,40,0.08858,0.23,ci,ci39338423,2020-10-21T22:04:04.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.16,0.34,0.129,81,reviewed,ci,ci
2020-08-10T15:58:16.660Z,33.2436667,-115.6858333,2.4,3.01,ml,47,48,0.08036,0.21,ci,ci39338415,2020-10-21T22:04:04.040Z,"13km SSE of Bombay Beach, CA",earthquake,0.22,0.4,0.267,11,reviewed,ci,ci
2020-08-10T15:56:14.330Z,33.2468333,-115.69,2.07,4.59,mw,86,40,0.08504,0.29,ci,ci39338407,2020-10-21T22:04:04.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.21,31.61,,7,reviewed,ci,ci
2020-08-10T15:55:48.220Z,33.2506667,-115.6953333,2.52,3.54,ml,47,57,0.09087,0.25,ci,ci39338399,2020-10-21T22:04:04.040Z,"12km SSE of Bombay Beach, CA",earthquake,0.27,0.55,0.145,41,reviewed,ci,ci
2020-08-10T13:33:56.670Z,33.1458333,-115.6373333,7.25,3.15,ml,65,41,0.03642,0.26,ci,ci39338199,2020-10-21T22:04:04.040Z,"12km W of Calipatria, CA",earthquake,0.2,0.45,0.15,85,reviewed,ci,ci
2020-08-09T15:47:17.546Z,44.4221,-115.2105,10,3,ml,,58,0.871,0.4,us,us6000bbic,2020-10-21T22:04:01.040Z,"31 km NW of Stanley, Idaho",earthquake,3.1,2,0.04,82,reviewed,us,us
2020-08-09T12:07:37.650Z,36.4743333,-81.0865,4.14,5.1,mw,34,50,0.4521,0.38,se,se60324281,2022-05-10T04:37:45.101Z,"4 km SE of Sparta, North Carolina",earthquake,0.4,1.81,,0,reviewed,se,se
2020-08-08T07:52:57.768Z,44.1337,-115.0565,14.93,3,ml,,78,0.736,0.54,us,us6000bb0l,2020-10-21T22:03:57.040Z,"13 km SW of Stanley, Idaho",earthquake,1.6,10.4,0.045,64,reviewed,us,us
2020-08-08T02:11:30.459Z,44.1656,-115.0977,10,4.2,mwr,,27,0.779,0.87,us,us6000baxj,2021-01-03T17:39:56.127Z,"13 km WSW of Stanley, Idaho",earthquake,4.7,1.8,0.032,95,reviewed,us,us
2020-08-07T20:36:50.476Z,43.5663,-105.264,0,3.3,ml,,57,1.047,0.82,us,us6000baua,2020-10-21T22:03:56.040Z,"27 km SE of Wright, Wyoming",mining explosion,5.3,1.8,0.05,52,reviewed,us,us
2020-08-05T10:13:10.859Z,36.29083333,-98.17433333,7.93,3.05,ml,72,42,0,0.17,ok,ok2020phgk,2020-10-21T22:03:52.040Z,"5 km N of Ames, Oklahoma",earthquake,,0.5,0.22,29,reviewed,ok,ok
2020-08-04T23:32:48.266Z,44.3673,-115.2184,12.03,3.2,ml,,63,0.299,0.35,us,us6000b9g2,2020-10-10T17:11:16.040Z,"27 km NW of Stanley, Idaho",earthquake,2.1,9.5,0.037,96,reviewed,us,us
2020-08-03T23:13:45.670Z,36.35766667,-97.3595,7.56,3.44,ml,100,35,0,0.22,ok,ok2020pepd,2020-10-10T17:11:12.040Z,"9 km NW of Perry, Oklahoma",earthquake,,0.5,0.23,37,reviewed,ok,ok
2020-08-01T22:03:31.654Z,43.7848,-105.3036,0,3.3,ml,,82,0.975,0.36,us,us6000b876,2020-10-10T17:11:08.040Z,"15 km ENE of Wright, Wyoming",mining explosion,6.6,1.7,0.05,64,reviewed,us,us
2020-07-31T18:58:07.846Z,43.5474,-105.3216,0,3.2,ml,,78,1.093,0.82,us,us6000b7kf,2020-10-10T17:11:05.040Z,"26 km SSE of Wright, Wyoming",mining explosion,5.6,1.8,0.051,50,reviewed,us,us
2020-07-31T17:16:13.913Z,47.5892,-92.677,0,3.3,ml,,81,0.873,0.76,us,us6000b7ig,2020-10-10T17:11:05.040Z,"7 km NNW of Mountain Iron, Minnesota",mining explosion,2.6,2,0.074,24,reviewed,us,us
2020-07-30T18:09:28.622Z,43.6128,-105.3376,0,3.2,ml,,107,1.069,0.72,us,us6000b716,2020-10-10T17:11:03.040Z,"19 km SE of Wright, Wyoming",mining explosion,2.9,1.7,0.052,48,reviewed,us,us
2020-07-30T15:04:09.757Z,36.2503,-106.7668,11.41,3.7,mwr,,16,1.325,1.28,us,us6000b6wi,2021-07-12T16:23:06.693Z,"4 km ENE of Capulin, New Mexico",earthquake,2.9,6.1,0.041,56,reviewed,us,us
2020-07-29T17:31:47.349Z,47.515,-92.5058,0,3.2,ml,,84,0.807,1.22,us,us6000b69l,2020-10-10T17:11:01.040Z,"2 km ESE of Virginia, Minnesota",mining explosion,2.5,2,0.105,12,reviewed,us,us
2020-07-29T17:04:49.206Z,43.576,-105.214,0,3.2,ml,,80,1.011,0.98,us,us6000b68p,2020-10-10T17:11:01.040Z,"29 km SE of Wright, Wyoming",mining explosion,6.5,1.7,0.057,40,reviewed,us,us
2020-07-27T05:22:14.064Z,44.1471,-115.0801,10,3.4,ml,,73,0.757,0.73,us,us6000b4kw,2020-10-03T17:32:26.040Z,"southern Idaho",earthquake,1.7,2,0.034,116,reviewed,us,us
2020-07-26T14:16:16.147Z,45.8855,-106.6025,0,3.1,ml,,102,0.845,0.78,us,us6000b4ea,2020-10-03T17:32:25.040Z,"1 km E of Colstrip, Montana",mining explosion,6.5,1.9,0.064,32,reviewed,us,us
2020-07-25T04:00:02.529Z,36.7322,-113.0256,10,3.4,ml,,35,0.327,0.77,us,us6000b3v2,2020-10-03T17:32:21.040Z,"24 km S of Centennial Park, Arizona",earthquake,2.4,2,0.025,216,reviewed,us,us
2020-07-24T15:27:21.020Z,47.4982,-92.6559,0,3,ml,,78,0.902,0.78,us,us6000b3h9,2020-10-03T17:32:20.040Z,"4 km SSW of Mountain Iron, Minnesota",mining explosion,2.4,2,0.105,12,reviewed,us,us
2020-07-22T21:21:48.609Z,44.2584,-115.0141,17.72,3.1,ml,,67,0.819,0.45,us,us6000b295,2020-10-03T17:32:15.040Z,"7 km NW of Stanley, Idaho",earthquake,2.6,10.2,0.037,94,reviewed,us,us
2020-07-22T19:11:04.148Z,42.9892,-106.004,34.35,3.2,ml,,122,0.51,0.56,us,us6000b24x,2020-10-03T17:32:15.040Z,"16 km NW of Rolling Hills, Wyoming",earthquake,3.3,7.6,0.04,84,reviewed,us,us
2020-07-21T17:22:35.513Z,47.5716,-92.5634,0,3,ml,,82,0.812,0.83,us,us7000asg5,2020-09-26T16:58:22.040Z,"4 km NNE of Parkville, Minnesota",mining explosion,4.8,2,0.085,18,reviewed,us,us
2020-07-21T09:44:15.400Z,37.4948333,-113.4886667,8.74,3.79,ml,22,59,0.1146,0.17,uu,uu60402817,2021-03-12T20:15:33.911Z,"11 km N of Pine Valley, Utah",earthquake,0.31,0.56,0.171,20,reviewed,uu,uu
2020-07-20T20:04:32.786Z,43.678,-105.3639,0,3.4,ml,,76,1.057,0.78,us,us7000arvn,2020-09-26T16:58:22.040Z,"13 km SE of Wright, Wyoming",mining explosion,4.1,1.6,0.053,46,reviewed,us,us
2020-07-20T01:04:20.695Z,44.3948,-115.1749,10,3,ml,,60,0.908,0.92,us,us7000are1,2020-09-26T16:58:39.040Z,"27 km NW of Stanley, Idaho",earthquake,2.8,2,0.041,78,reviewed,us,us
2020-07-17T17:03:25.363Z,47.5357,-92.5884,0,3,ml,,80,0.844,0.49,us,us7000aqre,2020-09-26T16:58:22.040Z,"0 km NW of Parkville, Minnesota",mining explosion,4.2,1.7,0.105,12,reviewed,us,us
2020-07-15T22:46:18.400Z,33.0191667,-116.008,10.49,3.04,ml,84,25,0.136,0.23,ci,ci38592114,2021-08-11T18:42:37.030Z,"18km SE of Ocotillo Wells, CA",earthquake,0.16,0.59,0.15,109,reviewed,ci,ci
2020-07-15T18:21:48.426Z,45.1664,-106.9217,0,3.2,ml,,98,1.598,0.65,us,us7000ap50,2020-09-26T16:58:22.040Z,"34 km NNE of Ranchester, Wyoming",mining explosion,3.7,1.8,0.046,62,reviewed,us,us
2020-07-15T15:07:21.140Z,36.87016667,-97.43366667,7,3.45,ml,100,100,0,0.24,ok,ok2020nvgn,2020-09-26T16:58:31.040Z,"7 km N of Nardin, Oklahoma",earthquake,,0.7,0.22,43,reviewed,ok,ok
2020-07-12T14:11:32.097Z,44.1838,-115.0697,10,3,ml,,72,0.273,0.47,us,us7000aman,2020-09-19T20:58:12.040Z,"11 km WSW of Stanley, Idaho",earthquake,2.5,2,0.04,84,reviewed,us,us
2020-07-11T13:48:27.661Z,44.1314,-115.0818,10,3.3,ml,,74,0.746,0.8,us,us7000aly6,2020-09-19T20:58:08.040Z,"14 km SW of Stanley, Idaho",earthquake,1.2,2,0.032,126,reviewed,us,us
2020-07-10T08:23:15.718Z,44.1339,-115.0665,10,3,ml,,74,0.267,1,us,us7000al8t,2020-09-19T20:58:03.040Z,"13 km SW of Stanley, Idaho",earthquake,1.8,2,0.045,64,reviewed,us,us
2020-07-10T08:15:23.217Z,44.0919,-115.0844,10,4.1,mwr,,106,0.255,1.39,us,us7000al8x,2020-09-19T20:58:03.040Z,"18 km SW of Stanley, Idaho",earthquake,1.8,2,0.044,49,reviewed,us,us
2020-07-10T08:15:04.260Z,44.1234,-115.0616,14.11,3.9,mwr,,64,0.27,0.58,us,us7000al8q,2020-09-21T21:08:50.040Z,"14 km SW of Stanley, Idaho",earthquake,2.4,9.8,,11,reviewed,us,slm
2020-07-10T02:04:43.460Z,44.2942,-115.0281,10,3,ml,,65,0.345,0.76,us,us7000al5p,2020-09-19T20:58:02.040Z,"11 km NW of Stanley, Idaho",earthquake,1.3,2,0.041,78,reviewed,us,us
2020-07-09T19:58:31.495Z,43.8044,-105.3909,0,3.4,ml,,149,1.419,0.4,us,us7000akzh,2020-09-19T20:58:02.040Z,"10 km NE of Wright, Wyoming",mining explosion,3.8,1.9,0.049,54,reviewed,us,us
2020-07-09T19:15:36.815Z,43.713,-105.3083,0,3.6,ml,,133,1.006,0.64,us,us7000aky2,2020-09-19T20:58:01.040Z,"15 km ESE of Wright, Wyoming",mining explosion,5.8,1.8,0.06,36,reviewed,us,us
2020-07-09T19:12:55.462Z,45.8647,-106.6698,0,3.2,ml,,115,0.88,1.11,us,us7000akxy,2020-09-19T20:58:01.040Z,"4 km WSW of Colstrip, Montana",mining explosion,3,1.7,0.059,38,reviewed,us,us
2020-07-07T02:34:01.690Z,33.3456667,-116.3713333,11.36,3.15,ml,140,15,0.01921,0.22,ci,ci39282359,2020-09-11T22:14:23.040Z,"10km N of Borrego Springs, CA",earthquake,0.12,0.29,0.16,229,reviewed,ci,ci
2020-07-06T19:58:15.168Z,45.0208,-106.7637,0,3,ml,,101,1.71,0.6,us,us7000aj0f,2020-09-11T22:14:22.040Z,"29 km NNE of Sheridan, Wyoming",mining explosion,3.6,1.7,0.066,30,reviewed,us,us
2020-07-06T17:09:25.806Z,47.5651,-92.7216,0,3,mb_lg,,80,0.911,0.64,us,us7000aiwg,2020-09-11T22:14:21.040Z,"5 km N of Kinney, Minnesota",mining explosion,1.8,2,0.088,35,reviewed,us,us
2020-07-05T18:39:13.089Z,44.5379,-115.2489,10,3,ml,,82,0.446,1.16,us,us7000aid2,2020-09-11T22:14:16.040Z,"43 km NW of Stanley, Idaho",earthquake,1.5,2,0.039,86,reviewed,us,us
2020-07-05T12:17:01.200Z,32.8655,-116.2268333,10.16,3.42,ml,135,50,0.1097,0.27,ci,ci39280319,2020-09-11T22:14:14.040Z,"26km WNW of Ocotillo, CA",earthquake,0.15,0.44,0.163,260,reviewed,ci,ci
2020-07-04T17:27:16.962Z,38.79285431,-97.51647186,5,3.12,ml,18,315.7684326,0.8904660344,1.136931911,ok,ok2020nbiq,2020-07-06T19:23:22.624Z,"5 km W of Kipp, Kansas",earthquake,9.358640357,,,13,automatic,ok,ok
2020-07-04T02:57:23.083Z,44.2148,-115.0973,10,3.3,ml,,45,0.265,1.12,us,us7000ahqj,2020-09-11T22:14:08.040Z,"12 km W of Stanley, Idaho",earthquake,2.5,2,0.034,112,reviewed,us,us
2020-07-03T15:24:01.354Z,44.499,-115.181,10,3,ml,,80,0.828,0.41,us,us7000ahg0,2020-09-11T22:14:00.040Z,"36 km NNW of Stanley, Idaho",earthquake,1.9,2,0.042,76,reviewed,us,us
2020-07-03T13:50:28.005Z,44.3889,-115.1804,10,3.8,mwr,,104,0.91,1.15,us,us7000ahdm,2020-09-11T22:14:00.040Z,"27 km NW of Stanley, Idaho",earthquake,2.2,2,0.034,85,reviewed,us,us
2020-07-03T13:49:37.914Z,44.3887,-115.1698,10,3.9,ml,,81,0.915,0.71,us,us7000ahdl,2020-09-11T22:14:00.040Z,"26 km NW of Stanley, Idaho",earthquake,2.4,2,0.036,100,reviewed,us,us
2020-07-02T17:51:52.659Z,45.7783,-106.6388,0,3,ml,,106,0.955,1.05,us,us7000ak5l,2020-09-11T22:13:54.040Z,"11 km S of Colstrip, Montana",mining explosion,4.7,1.7,0.053,46,reviewed,us,us
2020-07-01T16:40:11.264Z,44.136,-115.0703,10,3.1,ml,,77,0.744,0.81,us,us7000afyy,2020-09-11T22:13:48.040Z,"13 km SW of Stanley, Idaho",earthquake,2.6,2,0.048,56,reviewed,us,us
2020-07-01T01:11:03.904Z,44.1274,-115.0918,9.81,3.6,mwr,,49,0.748,0.75,us,us7000afix,2020-09-11T22:13:45.040Z,"15 km SW of Stanley, Idaho",earthquake,3.6,7.6,0.046,46,reviewed,us,us
2020-06-29T16:42:29.882Z,44.4847,-115.1833,10,3,ml,,81,0.837,0.5,us,us7000aeft,2020-09-05T17:35:33.040Z,"35 km NNW of Stanley, Idaho",earthquake,2,2,0.041,78,reviewed,us,us
2020-06-28T22:13:58.510Z,33.2341667,-115.6945,2.72,3.7,mw,107,38,0.07891,0.27,ci,ci39271647,2020-09-05T17:35:31.040Z,"13km SSE of Bombay Beach, CA",earthquake,0.16,0.35,,4,reviewed,ci,ci
2020-06-27T00:35:56.665Z,44.1178,-115.1067,10,3.8,mwr,,79,0.238,0.81,us,us7000ad1w,2020-09-05T17:35:26.040Z,"17 km SW of Stanley, Idaho",earthquake,1.5,2,0.038,68,reviewed,us,us
2020-06-27T00:34:47.618Z,44.132,-115.0911,10,3.4,ml,,100,0.25,0.59,us,us7000acsa,2020-09-05T17:35:24.040Z,"15 km SW of Stanley, Idaho",earthquake,1.6,2,0.091,16,reviewed,us,us
2020-06-25T22:43:23.570Z,36.416,-98.13366667,7.92,3,ml,99,51,0,0.17,ok,ok2020mlhn,2020-09-05T17:35:21.040Z,"5 km NW of Lahoma, Oklahoma",earthquake,,0.4,0.2,40,reviewed,ok,ok
2020-06-25T19:48:06.100Z,33.4465,-116.4313333,10.7,3.03,ml,119,20,0.131,0.21,ci,ci39266287,2020-09-05T17:35:21.040Z,"22km NNW of Borrego Springs, CA",earthquake,0.11,0.25,0.112,165,reviewed,ci,ci
2020-06-25T11:58:43.580Z,38.046,-111.1431667,19.72,3.13,ml,15,130,0.3349,0.14,uu,uu60398647,2020-09-05T17:35:19.040Z,"28 km ENE of Boulder Town, Utah",earthquake,0.42,0.73,0.236,15,reviewed,uu,uu
2020-06-25T07:17:51.432Z,44.3936,-115.1827,10,3,ml,,74,0.335,0.5,us,us7000aart,2020-09-05T17:35:19.040Z,"27 km NW of Stanley, Idaho",earthquake,1.9,2,0.032,128,reviewed,us,us
2020-06-25T05:20:59.627Z,44.3989,-115.1814,7.54,4.6,mwr,,75,0.34,0.64,us,us7000aanf,2020-10-08T17:26:42.977Z,"27 km NW of Stanley, Idaho",earthquake,2.6,4.7,0.028,119,reviewed,us,us
2020-06-24T23:33:15.580Z,37.0001667,-112.744,20.81,3.11,ml,16,89,0.06456,0.14,uu,uu60398552,2020-09-05T17:35:17.040Z,"10 km N of Moccasin, Arizona",earthquake,0.37,0.5,0.18,10,reviewed,uu,uu
2020-06-24T21:30:55.923Z,43.6322,-105.2386,0,3.4,ml,,77,0.997,0.33,us,us7000aaey,2020-09-05T17:35:45.040Z,"24 km ESE of Wright, Wyoming",mining explosion,7.7,1.1,0.051,60,reviewed,us,us
2020-06-23T14:02:38.966Z,43.5952,-110.4074,5,3.7,mwr,,115,0.143,0.42,us,us6000ah7y,2020-08-30T00:01:08.040Z,"17 km E of Kelly, Wyoming",earthquake,1.3,1.9,0.037,72,reviewed,us,us
2020-06-23T06:18:23.657Z,44.1997,-115.0782,10,3,ml,,71,0.272,0.65,us,us6000ah11,2020-08-30T00:01:07.040Z,"11 km W of Stanley, Idaho",earthquake,2.6,2,0.033,118,reviewed,us,us
2020-06-22T21:47:59.909Z,36.865,-97.4355,5,3.7,ml,100,99,0,0.26,ok,ok2020mfte,2020-08-30T00:01:05.040Z,"6 km N of Nardin, Oklahoma",earthquake,,0.7,0.23,40,reviewed,ok,ok
